id,url,date,title,location,description,info,horaires,salairemin,salairemax,entreprise,experience,contrat,debutant
3842360,https://candidat.pole-emploi.fr/offres/recherche/detail/3842360,2026-06-16,Offre d'emploi Data scientist (H/F) - 33 - Bordeaux - 3842360 | France Travail,33 - Bordeaux,"Description du poste :
Tes missions :
Au sein de l'équipe Data, tu participeras à Concevoir et maintenir des pipelines de collecte, structuration et mise à jour des données issues des différents systèmes de l'entreprise.***Mettre en place des contrôles de qualité et de fiabilité des données exploitées par les équipes métiers.***Concevoir et faire évoluer des tableaux de bord de pilotage à l'aide d'outils de visualisation avancés (Power BI, Tableau Réaliser des analyses statistiques et exploratoires pour identifier tendances, corrélations et axes d'optimisation.***Automatiser des reportings récurrents via des scripts (Python/SQL) afin de fiabiliser et fluidifier la production d'indicateurs.***Préparer, nettoyer et structurer des jeux de données (data cleaning, feature engineering) en vue de l'entraînement de modèles de Machine Learning.***Participer à la conception, à l'entraînement et à l'évaluation de modèles prédictifs en lien avec les besoins métiers.***Contribuer à la documentation technique des traitements, modèles et sources de données (data lineage, data dictionary Assurer une veille technologique sur les outils Data/IA et proposer des axes d'amélioration des process existants.***Ces missions évolueront vers davantage d'autonomie et de responsabilités sur des projets data/IA selon ta montée en compétences.
Description du profil :
Le profil recherché Bac+3/Bac+4 validé dans le domaine de l'informatique, de la data, des statistiques ou des mathématiques appliquées.***Bonne maîtrise de Python, SQL et des bases de données.***Connaissances en Machine Learning et appétence pour l'intelligence artificielle.***Maîtrise d'un outil de data visualisation (Power BI, Tableau ou équivalent Bonne maîtrise des outils bureautiques (Excel avancé Une première expérience en stage ou alternance dans la data est un plus.***Rigueur, curiosité, esprit d'analyse et autonomie seront des qualités essentielles pour réussir dans ce poste.","
CDD - 12 Mois

Contrat apprentissage
",unspecified,unspecified,unspecified,Unspecified,Débutant accepté,CDD - 12 Mois,True
3834181,https://candidat.pole-emploi.fr/offres/recherche/detail/3834181,2026-06-16,Offre d'emploi Data scientist (H/F) - 75 - Paris 9e Arrondissement - 3834181 | France Travail,75 - Paris 9e Arrondissement,"Description du poste :
Réseau majeur de consultants immobiliers indépendants fondé en 2007, efficity conçoit des outils innovants pour accompagner ses consultants dans la réussite de leur activité.
Forts de notre expertise en estimation en ligne, nous investissons continuellement pour maintenir notre position avec pour objectif de devenir le moteur d'estimation le plus précis du marché français.
Dans le cadre de notre croissance, nous recrutons un Data Scientist IA Senior . Intégré à l'équipe Data et rattaché au Lead Data Scientist, votre mission sera de porter nos algorithmes d'estimation vers de nouveaux sommets de précision.
Vos missions***Alimenter et dépiler un backlog relatif aux questions à se poser et aux prochaines étapes à mettre en œuvre pour améliorer le moteur d'estimation actuel.
* Proposer de nouveaux cas d'usage à nos jeux de données, indépendamment de l'estimation.
* Définir de nouvelles sources de données exploitables, analyser la donnée, c'est-à-dire évaluer sa pertinence, la nettoyer (gestion de la donnée manquante, des outliers, etc.), pour enfin l'intégrer aux modèles utilisés directement en production.
* Proposer et implémenter de nouvelles pistes d'un point de vue algorithmique (feature engineering, optimisation des hyperparamètres, choix judicieux de modèles de machine learning (forêts aléatoires avec scikit-learn, deep learning avec pytorch ou tensorflow, etc Développer des représentations de ces données exploitables pour le commun des mortels (graphiques et cartographiques)
* Participer à la mise en place des outils IA facilitant la tâche de nos consultants immobiliers, des équipes du siège ou des acheteurs et vendeurs particuliers
Description du profil :
Vous justifiez d'une expérience solide (3 ans minimum en CDI, pas d'alternance) en Data Science, Statistiques ou IA . Véritable passionné(e), votre curiosité technique vous pousse à explorer sans cesse de nouvelles approches.
Hard skills
* Solide compréhension des techniques de machine learning classique (classification, régression, clustering Expérience concrète sur au moins un projet data mené de bout en bout : cadrage du besoin, exploration et préparation des données, modélisation, évaluation, industrialisation et suivi en production.
* Très bonne maîtrise des sujets de GenAI (LLMs, embeddings, RAG) avec réelle expérience pratique.
* Bonne compréhension du concept et des usages des embeddings
* Très bonne maîtrise de Python et des bibliothèques associées : scikit-learn, pandas, numpy, matplotlib
* Expérience avec PyTorch, TensorFlow
* Développement de pipelines ML avec Apache Airflow, dbt, Docker, MLflow et PostgreSQL
* Monitoring avec Grafana et CI/CD avec GitHub Actions
* Expérience de la mise en place d'architecture cloud-native sur GCP ou AWS, avec Terraform, Cloud Composer, Dataflow, Kubeflow, Vertex AI, Cloud Run et BigQuery
Soft skills
* Esprit analytique : interpréter des données et en extraire des insights utiles.
* Rigueur : capacité à travailler avec précision et méthode
* Autonomie : organiser et mener son travail de manière responsable et efficace
Les plus
* Une expérience en frameworks Python Django, Fastapi voire Flask.
* AWS SageMaker, lambda, AWS Glue
* langchain, langraph
* Connaissances théoriques des modèles Transformers et des LLMs, une expérience des outils de la librairie Hugging Face Transformers est un grand plus
* Un intérêt pour les problématiques DevOps, d'infrastructure cloud (AWS), et pour Docker. Nous estimons en effet qu'un(e) Data Scientist se doit d'être sensibilisé et aussi autonome que possible sur les problématiques de mise en production de ses travaux.
Ce que nous offrons
* Un environnement de travail convivial où l'esprit d'équipe s'allie à une réelle exigence intellectuelle
* RTT et 13ème mois
* Tickets restau (Swile)
* 2 jours en télétravail par semaine
* Un budget de 2 000 € pour choisir le matériel qui vous ressemble","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,3 An(s),CDI,False
3830894,https://candidat.pole-emploi.fr/offres/recherche/detail/3830894,2026-06-16,Offre d'emploi Data scientist (H/F) - 92 - Hauts-de-Seine - 3830894 | France Travail,92 - Hauts-de-Seine,"Description du poste :
En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums.
L'entreprise Wavestone recherche actuellement des profils :
Description de l'entreprise
Wavestone est un cabinet de conseil international qui accompagne les grandes organisations dans leurs transformations stratégiques, technologiques et organisationnelles.
Nous rassemblons des expert·es passionné·es et orienté·es solutions, qui placent l'humain au cœur de la performance et de la croissance. En forte expansion, nous intervenons auprès de clients grands comptes, en France et à l'international, avec l'ambition de générer un impact positif et durable.
Description du poste
Rejoindre la Business Unit AI, c'est intégrer une équipe de près de 200 consultant·e·s passionné·e·s qui accompagnent les grandes organisations dans la transformation de leurs modèles par la donnée et l'intelligence artificielle.
Nous intervenons de bout en bout , de la détection de cas d'usage IA à fort impact métier à la conception de plateformes technologiques de pointe, jusqu'à la définition de modèles de gouvernance responsables et scalables .
Nous opérons auprès de clients grands comptes, en France et à l'international , en synergie avec les autres expertises du cabinet pour maximiser l'impact de nos interventions.
En tant que Consultant.e Expérimenté.e en data science et IA, vous serez au cœur de l'industrialisation de l'IA dans les grandes organisations Gestion de projet data science et IA Participer à des projets de data science , de l'identification des besoins métier à la mise en production des solutions, en passant par le développement d'algorithme Accompagner les organisations dans la transition de l'IA traditionnelle vers l'agentique
* Conception et industrialisation de solutions Concevoir, développer et déployer des modèles de machine learning, deep learning et IA générative pour répondre à des problématiques métiers variées Contribuer aux échanges avec les équipes techniques du clients (Data Engineer, Architect, ML Engineer, DSI) pour garantir l'intégration de la solution dans le SI Clients
* Innovation et expertise technique Réaliser des benchmarks d'algorithmes, frameworks et technologies pour proposer des solutions innovantes Contribuer à l'exploration de nouveaux cas d'usage en IA (vision par ordinateur, NLP, IA générative, etc.).
Qualifications
Nous cherchons des candidat.e.s avec une envie d'apprendre et de se challenger dans un environnement dynamique et en constante évolution.
Type de profil Diplômé.e d'une grande école d'ingénieurs, école de commerce ou université avec spécialisation data / IA.
* 1 à 3 ans d'expérience en CDI en conseil, data, IA ou environnement technologique exigeant.
* Intérêt marqué pour les enjeux business et transformation liés à l'IA.
* Français et anglais professionnels.
Compétences appréciées en data science et IA Bonne compréhension des concepts fondamentaux de l'IA et du machine learning.
* Expérience sur des cas d'usage tels que : prédiction, classification, NLP, computer vision, LLM, automatisation, optimisation... etc.
* Capacité à challenger la valeur métier des cas d'usage IA.
Compétences appréciées en gestion de projet et travail d'équipe Communication claire, structurée et professionnelle, à la fois avec des interlocuteurs métiers et techniques.
* Autonomie, fiabilité et respect des engagements (qualité, délais Sens du collectif et contribution active à la vie de l'équipe (mentorat de juniors, partage de connaissances).
Informations supplémentaires
En rejoignant Wavestone, vous bénéficierez de Carreer model: une carrière sur mesure, cela signifie pour nous des possibilités de développement individuel. Notre Wavestone Horizon vous permet une évolution rapide de votre parcours et de la dynamique salariale.
* Further training : let's grow together ! Vous avez accès à un vaste catalogue de formations et de certifications (cloud, DevOps, GenAI, etc.) pour vous former continuellement.
* Smartworking : le travail flexible et mobile fait partie de notre ADN et permet un cadre adéquat de collaboration.
* A Great Place To Work : nous sommes reconnus comme Great Place To Work 2025, nous classant numéro un dans notre catégorie parmi les organisations de plus de 2500 employés (France).
Wavestone est un employeur inclusif qui s'engage pour l'égalité des chances. Dans le cadre de cette politique de diversité et inclusion, Wavestone accompagne les personnes en situation de handicap et/ou nécessitant un aménagement durant leur process de recrutement et lors de leur prise de poste.","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,1 An(s),CDI,False
3830119,https://candidat.pole-emploi.fr/offres/recherche/detail/3830119,2026-06-16,Offre d'emploi Data scientist (H/F) - 69 - Lyon 5e Arrondissement - 3830119 | France Travail,69 - Lyon 5e Arrondissement,"Description du poste :
I. Contexte :
Opérationnel orienté Conseil et réalisation pour travailler avec l'équipe data interne client de sur l'exploitation des données ITSM Service Now dans Databricks, en vue de développer des cas d'usage IA au service du pilotage et de l'amélioration du support utilisateurs.
II. Missions Maîtrise des techniques de ML supervisé et non supervisé
* Expérience en NLP : embeddings, analyse textuelle, extraction d'entités, classification de texte
* Connaissance d LLM & IA Générative
* Expérience intégration LLM
* Connaissance des approches RAG, prompt engineering, et fine-tuning
* Capacité à travailler avec des modèles LLM fournis par un tiers (FAB IA SNCF) à travers une API standard. Plateforme Databricks & Data Engineering
Description du profil :
III. Compétences requises Maîtrise de Databricks : Unity Catalog, Delta Lake, MLflow, Génie, notebooks et pipelines***Compétences en SQL avancé et Python***Capacité à concevoir et optimiser des pipelines de données et des workflows de traitement.","
Profession libérale

Emploi non salarié
",unspecified,unspecified,unspecified,Unspecified,3 An(s),Profession libérale,False
3829855,https://candidat.pole-emploi.fr/offres/recherche/detail/3829855,2026-06-16,Offre d'emploi Data scientist (H/F) - 69 - Lyon 5e Arrondissement - 3829855 | France Travail,69 - Lyon 5e Arrondissement,"Description du poste :
I. Contexte :
Opérationnel orienté Conseil et réalisation pour travailler avec l'équipe data interne client de sur l'exploitation des données ITSM Service Now dans Databricks, en vue de développer des cas d'usage IA au service du pilotage et de l'amélioration du support utilisateurs.
II. Missions Maîtrise des techniques de ML supervisé et non supervisé
* Expérience en NLP : embeddings, analyse textuelle, extraction d'entités, classification de texte
* Connaissance d LLM & IA Générative
* Expérience intégration LLM
* Connaissance des approches RAG, prompt engineering, et fine-tuning
* Capacité à travailler avec des modèles LLM fournis par un tiers (FAB IA SNCF) à travers une API standard. Plateforme Databricks & Data Engineering
Description du profil :
III. Compétences requises Maîtrise de Databricks : Unity Catalog, Delta Lake, MLflow, Génie, notebooks et pipelines***Compétences en SQL avancé et Python***Capacité à concevoir et optimiser des pipelines de données et des workflows de traitement.","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,3 An(s),CDI,False
3824816,https://candidat.pole-emploi.fr/offres/recherche/detail/3824816,2026-06-16,"Offre d'emploi Data Scientist F/H - Système, réseaux, données (H/F) - 69 - Lyon 1er Arrondissement - 3824816 | France Travail",69 - Lyon 1er Arrondissement,"Descriptif du poste:

Rejoignez une équipe engagée dans l'amélioration continue des chaînes communicantes et la valorisation des données pour optimiser leur exploitation. Vous interviendrez sur des sujets à fort impact, mêlant performance, supervision et innovation.



Vos missions principales :

- Analyser le fonctionnement des chaînes communicantes 

- Modéliser leur comportement nominal

- Développer des outils de supervision en temps réel et de détection automatique d'anomalies

- Encadrer des Data Scientists debutants et participer aux revues de code

- Contribuer aux orientations techniques du projet



Activités complémentaires :

- Industrialiser les prototypes dans les outils de supervision

- Assurer une veille technologique sur les outils et méthodes

- Partager vos connaissances et former vos pairs

- Participer à la conception de solutions sécurisées pour le traitement de volumes de données





Profil recherché:

Compétences techniques : 

- Python 3 (impératif) : maîtrise des librairies Pandas, Polars, scikit-learn.

- Modélisation prédictive & détection d'anomalies : anticipation des risques et optimisation des performances

- Big Data : PySpark, gestion de pipelines de données à grande échelle

- Bases de données : SQL / PostgreSQL, solutions de stockage optimisées

- Visualisation & restitution : Tableau Software, PowerBI

- Analyse de séries temporelles

- Analyse de graphes : GNN, théorie des graphes

- Outils de versioning & déploiement : GitLab

- Connaissances UX/UI et des bases de l'agilité



Soft skills & posture :

- Capacité à proposer des solutions scalables, lisibles et sécurisées pour les équipes Data

- Esprit critique et sens de l'optimisation des ressources

- Capacité à vulgariser les approches techniques auprès de profils non techniques

- Autonomie, rigueur et esprit collaboratif","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Klanik,5 An(s),CDI,False
3824247,https://candidat.pole-emploi.fr/offres/recherche/detail/3824247,2026-06-16,"Offre d'emploi DATA ANALYST /DATA SCIENTIST ) F/H - Système, réseaux, données (H/F) - 75 - Paris 14e Arrondissement - 3824247 | France Travail",75 - Paris 14e Arrondissement,"Descriptif du poste:
Nous recrutons pour le compte de notre client, opérateur institutionnel de référence de l'État un Data analyst (F/H), 
Afin d'accompagner l'essor de son data-hub sectoriel mutualisé, destiné à héberger de manière centralisée les dynamiques économiques et l'impact de la filière, nous recherchons un profil polyvalent et autonome capable de transformer la donnée brute en de véritables outils d'aide à la décision stratégique pour les acteurs publics et privés.

Vous intégrerez l'équipe observation et vous positionnerez comme le véritable référent technique sur la production de données. Vous plongerez au cœur de cas d'usage expérimentaux et d'actualité, incluant le suivi fin des comportements de dépense, la cartographie de  flux  la régulation des pics de fréquentation  

Au quotidien, vous assumerez la responsabilité de la chaîne de valeur de la donnée en participant activement à la création  et à la maintenance de pipelines complexes d'ingestion, de transformation et de stockage de type ETL/  Vous veillerez scrupuleusement à l'application des bonnes pratiques architecturales ainsi qu'aux impératifs de qualité, de sécurité et de gouvernance des données.

Collaborateur privilégié  des économistes de l'équipe, vous saurez comprendre leurs besoins métiers pour concevoir et imaginer des indicateurs de performance (KPIs) pertinents. Enfin, vous donnerez vie à vos analyses en développant des outils de datavisualisation et des rapports dynamiques, tout en explorant de nouvelles pistes d'innovation technologique autour des outils d'intelligence artificielle agentique.

Ce poste, basé à PARIS est à pourvoir dans le cadre d'une mission d'une durée de 6 mois renouvelable  

La rémunération brute annuelle est à négocier entre 40 et 45 k€ selon votre expérience.

Profil recherché:
Pour réussir ce challenge opérationnel, vous justifiez d'une formation supérieure universitaire, d'ingénieur  idéalement consolidée par une première expérience professionnelle  d'au moins deux ans ans dans la conduite et l'exécution de projets data en entreprise. Vous possédez une maîtrise éprouvée des langages de programmation Python et SQL, complétée par une pratique courante des environnements de développement basés sur les Notebooks et les outils de gestion de version comme Git. Votre parcours vous a permis de vous familiariser avec les environnements Cloud, avec une priorité marquée pour l'écosystème Azure (Synapse, Data Factory  Vous maîtrisez les librairies standards de manipulation de données (Pandas) et de cartographie, et vous démontrez un savoir-faire solide sur un outil de datavisualisation de premier plan, idéalement Power BI ou, à défaut, l'environnement Tableau .Vous possédez une véritable rigueur scientifique et une aisance avec les mathématiques appliquées","
Intérim - 6 Mois

Contrat travail
",unspecified,unspecified,unspecified,Randstad professional,4 An(s),Intérim - 6 Mois,False
3823766,https://candidat.pole-emploi.fr/offres/recherche/detail/3823766,2026-06-16,"Offre d'emploi Data scientist (multi-omics, biomarker discovery) - Post-doctorant F/H - Système, réseaux, données (H/F) - 974 - Saint-Pierre - 3823766 | France Travail",974 - Saint-Pierre,"Descriptif du poste:

Missions
Le/la data scientist réalise des analyses bio-informatiques de données multi-omiques issues de cohortes humaines (protéomique, lipidomique, métabolomique), avec pour objectif l'identification de biomarqueurs circulants associés aux maladies métaboliques, notamment le diabète. Il/elle intègre des données issues de différentes plateformes (spectrométrie de masse, Olink, RMN) et applique des méthodes statistiques avancées, dans un environnement collaboratif avec biologistes et ingénieurs.
Activités principales : - Concevoir et mettre en oeuvre des analyses statistiques avancées multi-omiques - Traiter données brutes et pré-processées (MS, Olink, RMN) - Analyses multivariées et intégration multi-omiques - Analyses longitudinales et stratification de cohortes - Identification et validation de biomarqueurs - Normalisation, correction batch effect, gestion données manquantes - Développement de scripts reproductibles (R, Python) - Interprétation des résultats et rédaction scientifique
- Etablir et optimiser les protocoles expérimentaux
- Exploiter, interpréter et présenter les résultats d'analyse (bio-informatique)
- Rédiger des rapports d'analyse
Fiche de poste Data Scientist INTERCP-T2D
Activités associées : - Participation aux stratégies expérimentales - Expertise en analyse de données - Veille scientifique - Diffusion des résultats - Structuration des pratiques - Formation des utilisateurs
Encadrement : Non
Conduite de projet : Oui

Profil recherché:

Compétences
Connaissance, savoir-faire :
- Bio-informatique omique - Statistiques avancées - Intégration multi-omiques - R et Python - Gestion FAIR Compétences associées : - Travail interdisciplinaire - Rédaction scientifique - Autonomie et rigueur

Compétences linguistiques :
Anglais : compréhension et expression écrite et orale requise
Environnement
Le poste s'inscrit au sein de l'UMR DéTROI, Université de La Réunion. Les travaux portent sur l'identification de biomarqueurs circulants du diabète à partir de cohortes humaines locales (Réunion, Prédiabrun). Interaction avec biologistes, cliniciens et ingénieurs.

Savoir-être:
- Rigueur, autonomie et prise d'initiative
- Ouverture d'esprit et disponibilité
- Bonnes qualités relationnelles et capacité à travailler en équipe
- Adaptabilité","
CDD - 19 Mois

Contrat travail
",unspecified,unspecified,unspecified,Universite de la reunion,6 An(s),CDD - 19 Mois,False
3823601,https://candidat.pole-emploi.fr/offres/recherche/detail/3823601,2026-06-16,"Offre d'emploi Data Scientist F/H - Système, réseaux, données (H/F) - 79 - Niort - 3823601 | France Travail",79 - Niort,"Descriptif du poste:

Dans le cadre de la réalisation d'un projet en assistance technique, nous recherchons un(e) Data Scientist pour l'un de nos clients du secteur des assurances.

Vous interviendrez sur le site client situé dans la région de Niort (79).



Vos missions seront les suivantes :

- Concevoir et développer des traitements de données en Python, et réaliser de la modélisation de données avancée au service des besoins métiers

- Contribuer à la gouvernance des données : documentation, dictionnaires de données, catalogage et data lineage via un outil de type DataGalaxy

- Mettre en place et exécuter des contrôles et tests de qualité des données, suivre les indicateurs et piloter la remédiation des anomalies

- Accompagner les métiers dans leurs rôles de Data Owner et Data Steward, et promouvoir les bonnes pratiques de gestion de la donnée au sein du Data Office



Profil recherché:

- Ingénieur(e) de formation, vous justifiez d'au minimum 3 années d'expérience en data, gouvernance et qualité des données, en environnement Data Office

- Vous avez également une expérience significative en modélisation de données et en développement Python

- Vous avez des compétences en gestion de la qualité des données et mise en place de tests qualité

- Vous avez de bonnes connaissances en gouvernance des données et des enjeux Data Owner / Data Steward

- Vous maîtrisez le logiciel DataGalaxy (ou un outil de catalogage équivalent type Collibra, Zeenea)

- La maîtrise de l'anglais technique est requise pour cette mission.



Ce que nous cherchons avant tout, ce sont des personnalités qui participent au développement de DAVRICOURT et forment un réseau de talents interconnectés qui ne craint pas d'affirmer sa différence.

Vous êtes unique, nous sommes différents, rencontrons-nous!





LE DAVRIPACKAGE- Salaire compétitif

- Primes de participation

- Épargne salariale

- Mutuelle et prévoyance

- Forfait Mobilité Durable

- Plateforme CSE

- Actions de formation

- 1 jour par an offert pour une mission solidaire avec Komeet



INTÉRESSÉ(E) ?Si vous êtes arrivé(e) à la fin de cette offre, c'est qu'elle vous a forcément attirée, alors surtout n'hésitez pas à postuler ! En cas de doute, notre équipe recrutement saura répondre à vos questions.



L'offre d'emploi ne correspond pas tout à fait à vos compétences mais nos valeurs vous ressemblent et notre ambition vous motive ? Alors vous pouvez consulter l'ensemble de nos offres sur davricourt.com



ET APRÈS ?



Notre processus de recrutement est simplifié : un seul entretien est prévu par nos équipes, à la suite duquel nous présentons votre profil au client.



NB : En l'absence de retour de la part de l'équipe recrutement sous 1 semaine, veuillez considérer que votre candidature n'a pas été retenue. Merci de votre compréhension.","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Davricourt,3 An(s),CDI,False
3823497,https://candidat.pole-emploi.fr/offres/recherche/detail/3823497,2026-06-16,"Offre d'emploi Ingénieur IA - Data Scientist F/H - Système, réseaux, données (H/F) - 44 - Nantes - 3823497 | France Travail",44 - Nantes,"Descriptif du poste:
Pour aller plus loin, nous recherchons un(e) ingénieur(e) IA / Data Scientist, pour renforcer notre équipe nantaise et intervenir sur des projets pour des clients dans des domaines variés (Services Publics, Banque/Assurance, Transport, Industrie, Retail).     Vous interviendrez sur des périmètres variés, et selon les missions, vous prendrez plus au moins part aux activités suivantes :     
*  Concevoir, entraîner et industrialiser des modèles d'apprentissage automatique et d'intelligence artificielle (générative, agentique, .), de la première analyse jusqu'à la mise en production.           
*  Construire et fiabiliser nos briques d'intelligence artificielle générative : moteurs d'inférence, évaluation des modèles, chaînes de génération augmentée par la recherche.           
*  Développer en Python des composants robustes et réutilisables (cadres et gabarits de projet) pour accélérer les équipes.           
*  Mettre en place l'industrialisation des modèles : intégration et déploiement continus, supervision et observabilité.           
*  Partager : revues de code, documentation, veille technologique et diffusion des bonnes pratiques.             

Profil recherché:
Les atouts pour réussir :        
*  Bac+5 en informatique, mathématiques, statistiques ou science des données, vous avez au minimum 3 ans d'expérience professionnelle en science des données et en ingénierie de l'intelligence artificielle.           
*  Votre expérience est variée et vous disposez d'un socle technique solide dans les domaines suivants :             
*  Science des données : analyse exploratoire des données, réduction de dimensionnalité (PCA), techniques de clustering et modélisation statistique ; apprentissage automatique et profond (Pandas, Scikit-learn, TensorFlow, PyTorch).       
*  Modèles de langage (LLM) : fine-tuning, prompt engineering, architectures RAG et frameworks d'orchestration ; solutions open source et souveraines autour des modèles de langage (HuggingFace, vLLM).       
*  Industrialisation (MLOps / LLMOps) : industrialisation des modèles, intégration et déploiement continus dédiés à l'intelligence artificielle, monitoring et observabilité (MLflow, Docker, Kubernetes).       
*  Développement Python : code de qualité, packaging, tests automatisés et structuration de projet.       
*  Architecture : maîtrise des API, des architectures microservices et des environnements cloud et on-premise.       
*  Sécurité : maitrise des enjeux RGPD, assurer la robustesse et la fiabilité des modèles développés, la sécurité des pipelines IA (MLOps / LLMOps)       
*  Un plus : développement front-end Angular pour nos interfaces et portails d'intelligence artificielle et des notions de Java pour le back-end de certains produits. ","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Atos,4 An(s),CDI,False
