id,url,date,title,location,description,info,horaires,salairemin,salairemax,entreprise,experience,contrat,debutant
5833007,https://candidat.pole-emploi.fr/offres/recherche/detail/5833007,2026-08-08,Offre d'emploi Data scientist (H/F) - 75 - Paris 9e Arrondissement - 5833007 | France Travail,75 - Paris 9e Arrondissement,"Description du poste :

Missions Dans ce contexte, vous interviendrez notamment sur les sujets suivants Concevoir et développer des modèles de forecasting adaptés aux problématiques Retail
- Travailler sur la prévision de nouveaux produits à une maille SKU
- Intervenir sur différents sujets de scoring et de modélisation prédictive
- Analyser et exploiter d'importants volumes de données afin d'améliorer la qualité des prédictions
- Participer à la définition et à l'amélioration des méthodologies de forecast
- Développer, tester et optimiser les algorithmes de Machine Learning
- Travailler sur l' industrialisation des modèles et leur passage à l'échelle
- Exploiter les capacités de calcul distribué de Databricks et Apache Spark
- Collaborer avec les différentes équipes Data et métiers
- Assurer la qualité, la robustesse et la maintenabilité des modèles développés

Description du profil :

Profil recherché Nous recherchons un Data Scientist confirmé , autonome et capable d'intervenir sur l'ensemble du cycle de développement d'un modèle.
Vous disposez notamment D'une expérience solide en Data Science et Machine Learning
- D'une expérience significative sur des problématiques de forecasting / prévision
- Idéalement d'une expérience en demand forecasting, sales forecasting ou prévision à la maille produit / SKU
- D'une bonne maîtrise de Databricks et/ou Apache Spark
- D'une expérience dans l'industrialisation et le passage à l'échelle de modèles de Machine Learning
- D'une expérience dans le secteur du Retail
- Une connaissance des environnements Luxe constitue un véritable plus
Au-delà des compétences techniques, nous recherchons une personne capable de comprendre les enjeux métiers associés aux modèles développés et d'échanger efficacement avec des interlocuteurs Data et métiers.

Environnement technique Python
- Databricks
- Apache Spark / PySpark
- Machine Learning
- Forecasting / Time Series
- Scoring
- Calcul distribué
- Industrialisation de modèles ML
- Environnement Data à grande échelle","
Profession libérale

Emploi non salarié
",unspecified,unspecified,unspecified,Talents groupe,3 An(s),Profession libérale,False
5832423,https://candidat.pole-emploi.fr/offres/recherche/detail/5832423,2026-08-08,Offre d'emploi Data scientist (H/F) - 69 - Chaponnay - 5832423 | France Travail,69 - Chaponnay,"Description du poste :

Vous rejoignez l'équipe Data Science & IA composée de spécialistes Data et IA, au sein de la Direction Data (30 collaborateurs Aux côtés d'Abdelhakim, vous serez l'un des référents techniques sur les sujets d'IA Générative et accompagnerez les métiers dans la conception de solutions innovantes.


Le poste s'articule autour de trois grands axes Conception et développement de solutions IA : développement d'agents IA, conception de solutions basées sur des LLM et des architectures RAG, optimisation de la qualité des réponses produites, maîtrise des coûts d'exploitation des modèles.***Industrialisation des solutions : mise en place des pratiques MLOps, industrialisation des pipelines, monitoring et observabilité, gouvernance et sécurisation des modèles.***Accompagnement des métiers : identification et qualification des cas d'usage, challenge des besoins afin de proposer les meilleures approches techniques, accompagnement des utilisateurs dans l'adoption des solutions d'IA, conduite du changement autour des nouveaux outils.

Pourquoi rejoindre cette entreprise Des projets GenAI concrets : vous développerez des solutions utilisées quotidiennement par les métiers.***Un rôle clé dans la transformation IA : vous interviendrez de la définition du besoin jusqu'à la mise en production.***Une forte autonomie technique : vous participerez aux choix d'architecture et aux orientations techniques de l'équipe.***Un environnement moderne : Azure, Databricks, MLOps et IA Générative au cœur des nouveaux projets.***Des conditions attractives : Contrat cadre au forfait, RTT, 2 jours de télétravail, variable sur objectif, restaurant d'entreprise, salle de sport, conciergerie .

Description du profil Vous justifiez d'au moins 5 ans d'expérience en Data Science.***Vous possédez 2 à 3 années d'expérience significative sur des projets d'IA Générative Vous maîtrisez les technologies LLM , RAG et les principes de développement d'agents IA.***Vous êtes à l'aise pour échanger directement avec les équipes métiers et transformer leurs besoins en solutions techniques.","
CDI

Contrat travail
",Travail en journée,unspecified,unspecified,Unspecified,1 An(s),CDI,False
5837310,https://candidat.pole-emploi.fr/offres/recherche/detail/5837310,2026-08-08,Offre d'emploi Ingenieur IA Llm - Rag H/F - 31 - Blagnac - 5837310 | France Travail,31 - Blagnac,"POSTE : Ingenieur IA Llm - Rag H/F
DESCRIPTION : Dans le cadre de nos projets dans le secteur aéronautique, nous recherchons un Ingénieur IA (H/F) afin de concevoir, développer et optimiser le moteur d'IA générative d'un RAG Bot sur AWS.  
 Le poste est à pourvoir depuis Blagnac.   
 Les missions proposées : 
- Développer les pipelines d'ingestion et de traitement des documents
- Mettre en oeuvre les embeddings et la recherche vectorielle
- Concevoir et optimiser les prompts et le pipeline RAG
- Intégrer les modèles de langage (Amazon Bedrock)
- Évaluer et améliorer la qualité des réponses (pertinence, précision, hallucinations)
 
 PROFIL RECHERCHÉ  
 De formation Ingénieur en Informatique / Intelligence Artificielle, vous justifiez d'une expérience de 5 ans sur un poste similaire.  
Compétences clés :
- Python
- RAG, LLM, Prompt Engineering
- LangChain
- Services AWS (Amazon Bedrock, OpenSearch, S3, )
- Git, Docker
 
 Nous recherchons des profils dynamiques, autonomes et ayant un bon relationnel.  
  
SALAIRE ET AVANTAGES
- Entre 36K et 44K/ brut par an en fonction du profil,
- Contrat CDI,
- Vous bénéficiez d'une prise en charge à hauteur de 50% de la mutuelle entreprise, 100% pour la prévoyance,
- Prime de cooptation, primes de vacances et autres primes
- Paniers repas par mois,
- RTT,
- Participez à nos évènements et rencontrez toutes nos équipes Arial Industries,
- Plateforme Avantages (cinéma, culture, jeux, multimédia, chèques cadeaux).
 
 VOS OPPORTUNITES CHEZ ARIAL INDUSTRIES  
 Pas de limitation ! Vous avez des objectifs professionnels ? Nous les définirons ensemble et serons heureux de vous aider à les atteindre.   
 Votre sérieux et motivation ouvriront les portes des missions qui vous intéressent.  
  
 PROCESSUS DE RECRUTEMENT  
 - Etape 1 : Point téléphonique (5/10 minutes) avec le chargé de recrutement  
 - Etape 2 : Entretien Teams (30 minutes) avec le chargé de recrutement  
 - Etape 3 : Entretien (1h) avec le manager technique  
 - Etape 4 : Intégration au sein de nos équipes  
 Nous garantissons de la réactivité et nous faisons en sorte de vous partager une réponse le plus vite possible !  
 En espérant vous compter parmi nous très prochainement.   
 
Ref : C73O100502

PROFIL : ","
CDI

Contrat travail
",Travail en journée,36000.0,44000.0,Arial industries,Expérience exigée,CDI,False
5836794,https://candidat.pole-emploi.fr/offres/recherche/detail/5836794,2026-08-08,Offre d'emploi Ingénieur IA H/F - 06 - Alpes-Maritimes - 5836794 | France Travail,06 - Alpes-Maritimes,"POSTE : Ingénieur IA H/F
DESCRIPTION : Notre Centre de Service Intelligence Artificielle accompagne les organisations dans la mise en oeuvre de solutions IA innovantes, de l'idéation à l'industrialisation. Afin de renforcer notre équipe, nous recrutons un(e) Ingénieur(e) IA H/F disposant d'au moins 2 ans d'expérience en Data Science, Data Engineering ou Intelligence Artificielle, qui interviendra sur les missions suivantes :
 
1. RÉALISATION DE PROJETS IA
 
 * Participer à la conception, au développement et au déploiement de solutions d'Intelligence Artificielle pour nos clients :
 * Vision Language Models (VLM)
 * IA Générative (LLM, Agents IA, RAG)
 * Machine Learning et Deep Learning
 *  Construire des POC, MVP et solutions industrialisées répondant aux enjeux métiers
 *   Contribuer à l'amélioration continue des architectures et des modèles déployés.
 
2. CONSEIL TECHNIQUE ET AVANT-VENTE
 
 * Proposer des solutions adaptées aux besoins des clients en tenant compte des contraintes fonctionnelles, techniques, réglementaires et budgétaires
 * Participer au cadrage technique des projets, aux choix d'architecture, à l'identification des risques et aux estimations de charge
 * Contribuer aux phases de démonstration, d'avant-vente et de réponses aux appels d'offres lorsque nécessaire.
 
3. RECHERCHE, INNOVATION ET VEILLE
 
 * Assurer une veille technologique active
 * Réaliser des benchmarks de modèles, frameworks et solutions partenaires
 * Participer à l'expérimentation et à l'évaluation des nouvelles technologies IA.
 
4. CONSTRUCTION ET ÉVOLUTION DES OFFRES
 
 *  Participer à l'amélioration continue des offres existantes du Centre de Service IA
 *  Contribuer à la création de nouvelles offres et nouveaux services.
 
5. TRANSFORMATION INTERNE ET RAYONNEMENT
 
 *  Participer à la transformation de Monaco Digital par l'Intelligence Artificielle
 * Représenter Monaco Digital lors d'évènements, salons et conférences dédiés à l'IA.
PROFIL : FORMATION :
 
 * Diplôme Bac +5 en Intelligence Artificielle ou domaine équivalent.
 
EXPÉRIENCE :
 
 * Expérience professionnelle de 2 à 5 ans en Data Science, IA Générative, Machine Learning ou domaine connexe.
 * Participation à plusieurs projets IA en environnement de production.
 
COMPÉTENCES TECHNIQUES :
 
1. Intelligence Artificielle :
 * LLMs, IA Générative, Agents IA.
 
 RAG (Retrieval-Augmented Generation).
 VLMs
 Fine-tuning et évaluation de modèles.
 2. Langages et frameworks :
 
 * Python (maîtrise indispensable)
 * PyTorch et/ou TensorFlow
 * Pandas, Scikit-Learn
 * LangChain, LangGraph
 * Microsoft Azure AI Foundry
 * Docker, Kubernetes
 * Azure DevOps
 * Milvus, Azure AI Search
 
QUALITÉS ATTENDUES :
 
 * Forte capacité d'analyse et de résolution de problèmes
 * Curiosité technique et goût pour l'innovation
 * Esprit d'équipe et sens du service client
 * Autonomie et capacité à évoluer dans un environnement en forte croissance
 * Excellent relationnel et communication écrite et orale
 * Français courant, anglais professionnel.
 * 
 
POURQUOI NOUS REJOINDRE ?
 
- Intégrer l'un des acteurs majeurs du numérique en Principauté.
- Rejoindre une équipe IA en forte croissance travaillant sur des projets innovants de GenAI, VLM et IA souveraine.
- Participer à des projets à forte visibilité auprès de grands comptes et institutions.
- Développer vos compétences grâce à un écosystème d'experts, de formations et de certifications.
- Bénéficier d'un cadre de travail stimulant, collaboratif et orienté innovation.
- Profiter de nos avantages : Fonds Social, Tickets Restaurant, mutuelle prise en charge à 100 %, télétravail et initiatives favorisant le bien-être au travail.
Vous vous reconnaissez ? Alors rejoignez-nous !
Conformément à notre politique handicap, l'ensemble de nos postes est ouvert aux personnes en situation de handicap.","
CDI

Contrat travail
",Travail en journée,unspecified,unspecified,Monaco digital,Expérience exigée,CDI,False
212FWFH,https://candidat.pole-emploi.fr/offres/recherche/detail/212FWFH,2026-08-07,Offre d'emploi Data Scientist (H/F) - 75 - PARIS - 212FWFH | France Travail,75 - PARIS,"À propos de Sonio

Chaque année, 140 millions d'enfants naissent dans le monde. Dans les pays développés, les malformations congénitales touchent 1 naissance sur 33 et, dans 50 % des cas, elles ne sont pas détectées lors des examens prénataux. La médecine prénatale est particulièrement complexe : les échographies imposent une lourde responsabilité aux professionnels de santé et peuvent être une source de stress pour les futurs parents.

Fruit de 5 ans de collaboration entre des experts de renommée mondiale de l'Hôpital Necker et de l'École Polytechnique, Sonio utilise l'intelligence artificielle pour améliorer le dépistage et le diagnostic prénataux. S'appuyant sur des algorithmes brevetés et une base de données d'experts propriétaire, Sonio a pour ambition de devenir l'outil de référence pour aider les praticiens à améliorer le dépistage, réduire les erreurs de diagnostic et optimiser le parcours de soin des femmes enceintes.

La mission de Sonio est d'améliorer la santé des femmes et des enfants en favorisant l'accès et la qualité des soins grâce à l'innovation technologique, l'expertise médicale et l'intelligence collective.
 
Missions :

Ce poste offre l'opportunité de travailler sur un produit à fort impact et à forte valeur clinique :
 
- Contribuer directement à la détection d'anomalies fœtales graves.
- Rejoindre une équipe pluridisciplinaire et avoir un impact direct sur les fonctionnalités déployées ainsi que sur leurs performances.
- Piloter la livraison de bout en bout des composants d'IA, de la préparation des données et l'entraînement des modèles jusqu'à l'évaluation, l'analyse d'erreurs et l'amélioration continue en production.
- Rejoindre l'équipe à un moment charnière du développement algorithmique, avec l'opportunité de porter un projet depuis la définition de sa valeur jusqu'à son utilisation quotidienne par les praticiens.
- Prendre la responsabilité de notre base de code data science actuelle, incluant les modules d'OCR, les systèmes de détection et les pipelines d'entraînement.
- Profiler et optimiser les modèles de vision pour maximiser leur rapidité et leur efficacité (latence/débit) sur GPU ainsi que sur des équipements contraints ou embarqués (edge hardware).
- Concevoir, faire évoluer et maintenir notre base de données de recherche interne pour garantir une qualité et une disponibilité élevées des données.
- Assurer le support, le suivi et l'amélioration continue de nos modèles d'IA internes en s'appuyant sur une analyse rigoureuse des erreurs et des frameworks d'évaluation.


Profil recherché
 
Sonio est une entreprise à mission : un intérêt sincère pour notre mission et pour les applications cliniques à fort impact de l'IA est essentiel. Nous recherchons une personne concrète, curieuse et désireuse d'apprendre rapidement.
 
Prérequis :

- Expérience : 1 à 2 ans (stages inclus) ou profil à haut potentiel. Master minimum en IA, Vision par ordinateur ou Génie biomédical.
- Compétences techniques : Expérience pratique en Machine Learning (implémentation et itération rapide). Solides compétences en Python (clean code, tests). Esprit d'analyse et de débogage.
- Atouts : Imagerie médicale / Computer vision, SQL, outils de codage assisté par IA (ex. Claude Code).
- Soft skills : Autonomie, initiative, communication claire avec des profils non techniques.
 

Localisation : Bureau à Paris ou Full Remote en France

Rémunération : 45k € - 55k € + 10 %","
CDI

Contrat travail
","35H/semaine
Travail en journée",45000.0,55000.0,Unspecified,Débutant accepté,CDI,True
5822813,https://candidat.pole-emploi.fr/offres/recherche/detail/5822813,2026-08-07,Offre d'emploi Data Engineer / Data Scientist (H/F) - 31 - Toulouse - 5822813 | France Travail,31 - Toulouse,"Nous recrutons un(e) Data Engineer / Data Scientist en CDI.
Dans le cadre d'un projet de longue durée, nous recherchons un(e) Data Engineer / Data Scientist pour rejoindre une équipe en charge de la conception, du développement et de l'industrialisation de modèles prédictifs.
Localisation : Région de Toulouse
Contrat : CDI uniquement (pas de freelance)
Vos principales missions :

- Recueillir les besoins auprès des équipes métiers.
- Concevoir des maquettes et des tableaux de bord.
- Développer, tester et industrialiser des modèles prédictifs.
- Développer et industrialiser des outils, des fonctionnalités et des librairies techniques.
Profil recherché :

- Solide expérience en développement Python.
- Expérience en Data Engineering et/ou Data Science.
- Expérience dans le développement de modèles prédictifs et de dashboards.
- Bonne maîtrise de Databricks.
- Excellentes capacités de communication pour échanger avec les équipes techniques et métiers.
- Une connaissance de l'environnement avionique, notamment ATA21, est un atout.
Ce poste est ouvert uniquement en CDI. Les candidatures de freelances ne seront pas étudiées.
Nous recherchons idéalement une personne déjà installée dans la région de Toulouse.



","
CDI

Contrat travail
",Travail en journée,unspecified,unspecified,Inpulse,Expérience exigée,CDI,False
5822783,https://candidat.pole-emploi.fr/offres/recherche/detail/5822783,2026-08-07,Offre d'emploi Data Scientist - Machine Learning / Time Series H/F - Île-de-France - 5822783 | France Travail,Île-de-France,"MAESTRIA, ESN spécialisée dans l'innovation et la transformation digitale, recherche pour l'un de ses clients un(e) Data Scientist pour rejoindre une équipe spécialisée dans l'exploitation de la donnée et le développement de modèles prédictifs.

Votre mission:
Au sein d'une équipe Data/Recherche Opérationnelle, vous participerez au développement et à l'amélioration de modèles de prédiction et de Machine Learning, utilisés pour optimiser les décisions métier d'un acteur majeur du transport.

Vous interviendrez notamment sur des problématiques de prévision de la demande, modélisation de la capacité et optimisation de la valeur client, avec une forte composante mathématique et statistique.
La mission comporte également une dimension R&D et innovation, avec la possibilité de contribuer ponctuellement à des projets exploratoires autour de sujets tels que la Computer Vision ou l'optimisation des opérations.

Le poste offre ainsi un équilibre entre maintien et amélioration de modèles existants et développement de nouvelles approches innovantes.


Vos principales responsabilités:

- Concevoir, développer et améliorer des modèles de Machine Learning.
- Travailler sur des problématiques de prévision et de séries temporelles (Time Series).
- Explorer et mettre en œuvre des approches de modélisation statistique et mathématique.
- Participer à l'analyse et à l'interprétation des données afin de répondre aux problématiques métier.
- Contribuer à l'amélioration continue des modèles existants et à leur industrialisation.
- Réaliser une veille sur les méthodes et approches de Machine Learning pertinentes.
- Participer ponctuellement à des projets exploratoires et innovants, notamment autour de la Data et de la Computer Vision.
- Collaborer avec les équipes métier afin de comprendre les problématiques et traduire les besoins en solutions Data.
Environnement technique:
Indispensable :

- Python
- Machine Learning
- Séries temporelles / Time Series
- Statistiques
- Modélisation mathématique
Environnement :

- Cloud GCP
- Machine Learning / Data Science
- Modélisation prédictive
Une connaissance du Revenue Management ou de problématiques d'optimisation de la demande constitue un véritable plus.

Profil recherché
De formation supérieure en Data Science, Mathématiques, Statistiques, Informatique ou domaine scientifique équivalent, vous disposez idéalement d'au moins 2 ans d'expérience en Data Science / Machine Learning.
Les profils juniors disposant d'une première expérience significative en Data Science peuvent également être étudiés.

Nous recherchons avant tout une personne :

- Rigoureuse et analytique ;
- Autonome dans son travail ;
- Curieuse et ayant une forte capacité d'apprentissage ;
- Dotée de bonnes capacités de communication ;
- À l'aise pour comprendre de nouvelles problématiques métier et les traduire en modèles statistiques ou Machine Learning.

","
CDI

Contrat travail
",Travail en journée,41000.0,49000.0,Maestria,Expérience exigée,CDI,False
5822557,https://candidat.pole-emploi.fr/offres/recherche/detail/5822557,2026-08-07,Offre d'emploi Senior Data Scientist / ML Engineer (H/F) - 35 - Rennes - 5822557 | France Travail,35 - Rennes,"Chez Hellowork Group, on développe des solutions digitales au service de l'emploi et de la formation, utilisées chaque jour par des millions de personnes et d'entreprises.

Derrière ces produits, il y a beaucoup de data, du machine learning en production, et une place de plus en plus importante pour l'IA générative et les LLM, avec un objectif simple : créer des usages concrets et utiles.

 Dans ce contexte, on recrute un-e Senior Data Scientist / ML Engineer pour un rôle central, à la croisée de la modélisation, du MLOps et de l'ingénierie produit. Le poste s'inscrit au sein d'une équipe Data Science de 6 personnes, aux profils variés et complémentaires, et couvre l'ensemble du cycle de vie des modèles, de la modélisation à la mise en production.

Missions

Un rôle au cœur des sujets data et IA, où l'on passe naturellement de l'exploration aux décisions techniques. puis à la prod (oui, la vraie) !
Modélisation & expérimentation

- Concevoir, améliorer et challenger des modèles de machine learning sur des cas variés : ranking, recommandation, NLP, LLM
- Tester rapidement de nouvelles approches via des POC et des benchmarks
- Évaluer les modèles sous l'angle technique, métier et produit
Mise en production & industrialisation

- Déployer les modèles en production et accompagner leur intégration dans les produits
- Mettre en place des pipelines fiables et reproductibles
- Suivre la performance dans le temps et renforcer la robustesse des systèmes ML
Structuration MLOps & rôle senior

- Faire évoluer les pratiques MLOps de l'équipe
- Définir et faire vivre les standards de mise en production
- Contribuer aux choix d'outillage, d'architecture et aux décisions techniques structurantes
LLM & IA générative

- Travailler sur des cas concrets : prompting, fine-tuning, RAG, agents
- Identifier les approches les plus pertinentes et celles qui créent réellement de la valeur
- Transformer les expérimentations utiles en usages produit industrialisés
Travail transverse & impact produit

- Collaborer étroitement avec les équipes produit, data et engineering
- Participer au cadrage et à la priorisation des sujets
- Partager les apprentissages et diffuser les bonnes pratiques ML
Stack & environnement
Selon les sujets, la stack mêle modélisation, NLP / LLM, mise en production et MLOps.

- Langages & data : Python, SQL, Elasticsearch
- NLP / LLM : Hugging Face, Transformers, embeddings, RAG
- Infra & tooling : APIs, Git, CI/CD
- MLOps : outils de tracking, monitoring et d'observabilité des modèles

Fort d'une expérience de 3 ans minimum en Data Science, tu as déjà confronté tes modèles à la réalité de la production. Ce poste est ""Senior"" par ton autonomie et ton rôle structurant, pas seulement pour la ligne sur ton CV.

- Fullstack ML : Tu maîtrises tout le cycle de vie d'un projet, de la conception du modèle à son industrialisation. Déploiement, monitoring et performance sont pour toi des prérequis, pas des options.
- Engineering Mindset : Tu as une culture du code propre (CI/CD, robustesse, maintenabilité). Tu ne te contentes pas de faire fonctionner un script ; tu construis des solutions pérennes.
- Vision & Leadership : Tu sais prendre du recul sur les choix techniques pour maximiser l'impact métier. Ton expérience te permet d'influencer les pratiques de l'équipe et de porter des sujets complexes de bout en bout.
- Collaborateur d'impact : Structuré et autonome, tu navigues avec aisance entre les enjeux techniques et les besoins des équipes Produit.

 Un package total compris entre 53k et 57k, avec :

- un fixe entre 48k et 52k selon votre expérience
- une participation aux bénéfices, autour de 5 500€ par an
- une prime vacances de 400€ versée en 2025
Rejoindre Hellowork, c'est aussi profiter :

- d'un séminaire annuel, au ski ou au soleil
- de nombreux temps forts internes qui font vivre la culture d'entreprise : Fridays Web, Bingos des Bureaux, C dans l'air, HelloBreakTime, HelloEvent.
- du choix de votre matériel de travail : Mac ou PC
- de 2 jours de télétravail par semaine
- de 11 RTT, tickets restaurant, mutuelle.
- d'un engagement concret en faveur des mobilités douces, avec une attention particulière portée au vélo
Et bien sûr, un process de recrutement simple, rapide et efficace.

- Votre CV est retenu : Laëtitia, Chargée de recrutement vous contactera pour un premier échange téléphonique.
- L'échange est positif ? Premier entretien avec Emmanuelle, Head of Data Science et Laëtitia. 
- On poursuit le process avec un test technique. 
- Toujours positif ? Dernière étape avec Laurent, Directeur Technique & Produit d'Hellowork et Ophélie, Chargée de missions RH.","
CDI

Contrat travail
",Travail en journée,53000.0,59000.0,Hellowork,Expérience exigée,CDI,False
5821158,https://candidat.pole-emploi.fr/offres/recherche/detail/5821158,2026-08-07,Offre d'emploi Ingénieur(e) Data Scientist confirmé(e) - Industrie - Lyon H/F - 01 - Valserhône - 5821158 | France Travail,01 - Valserhône,"En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums. L'entreprise CS GROUP recherche actuellement des profils : Description de l'entrepriseCS, filiale du groupe Sopra Steria, est un acteur technologique de référence dans la conception, l'intégration et l'exploitation de systèmes critiques. Présents dans 7 pays avec plus de collaborateurs passionnés, nous intervenons au cœur des enjeux de souveraineté, de sécurité et de performance, dans des secteurs stratégiques tels que la défense, le spatial, l'énergie, l'industrie, le transport, l'aéronautique et la cybersécurité.Notre différence ? Une expertise unique en systèmes temps réel, des solutions souveraines et durables, et une culture d'innovation forte, portée par 15 % de notre chiffre d'affaires investi en R&D. Nous accompagnons nos clients dans la réussite de leurs programmes les plus complexes, du contrôle aérien à la lutte anti-drones, en passant par les systèmes nucléaires et les centres de contrôle satellites.En rejoignant CS, vous intégrez une entreprise humaine et innovante.Nous livrons bien plus que des systèmes, nous bâtissons la confiance.Nous allons au-delà des besoins exprimés, nous préparons les défis de demain.Plus que de simples experts, nous façonnons l'innovation.Engagés à vos côtés, au service de vos enjeux critiques.Accélérer la transformation industrielle, en toute sécurité.Notre Business Unit INDUSTRIE accompagne les leaders des secteurs de l'aéronautique, de l'énergie et du transport dans la conception, la sécurisation et l'optimisation de leurs systèmes critiques.Avec plus de 700 collaborateurs en France et en Amérique du Nord, elle mobilise une expertise reconnue permettant la réalisation de projets innovants dans les domaines des systèmes embarqués, de la simulation numérique, de la cybersécurité, de la data intelligence et de la digitalisation des processus industriels.Rejoindre cette Business Unit, c'est transformer l'industrie avec des solutions à fort impact.Description du posteNous recrutons un.e Ingénieur.e Data Scientist confirmé.e pour rejoindre notre BU INDUSTRIE au sein de l'agence Data & Process Intelligence, spécialisée dans l'accompagnement de nos clients dans leurs problématiques associées à la transformation digitale. Nos offres se déclinent autour de la data intelligence & de la maintenance prédictive, de la digitalisation des processus industriels et du SI Métiers.Vos missions :Contribuer aux activités de conseil en Intelligence Artificielle :Compréhension du besoinProposition de solutions techniques - architecturesRéalisation de missions d'auditAccompagnement dans la mise en place des décisions stratégiques du clientParticiper à la réalisation de maquettes et d'industrialisation de projet d'IAMachine LearningDeep LearningIA GénérativeLLM, RAGComputer visionEnvironnement technique :PythonSQLCloud : AWS, Azure ou GCPGitQualificationsDe formation ingénieur ou équivalent universitaire (Bac+5), vous justifiez de 2 ans d'expérience minimum sur un poste similaire, et particulièrement en Machine Learning, Deep Learning et IA Generative.Vous maîtrisez le langage Python, compétence indispensable pour ce poste. 
Vous interviendrez dans le secteur des Energies, même si les compétences dans ce domaine ne sont pas nécessaires.Informations supplémentairesRejoignez une entreprise où l'humain, l'innovation et l'impact se rencontrent.

Chez CS, nous vous proposons :Une  expérience collaborateur enrichissante , portée par un environnement de travail conçu pour favoriser la flexibilité, l'autonomie et le bien-être au quotidien.Un  parcours d'intégration complet  pensé pour embarquer chaque talent dès le premier jour et une  Académie  pour développer vos compétences, enrichir votre expertise et construire les parcours professionnels qui vous ressemblent.Un  engagement sociétal fort  : plus de associations soutenues, une politique handicap active, une culture inclusive, une démarche de numérique responsable, et des partenariats comme Elles bougent pour inspirer les talents féminins de demain..et bien d'autres avantages à découvrir en nous rejoignant !Notre singularitstrong> L'alliance unique entre expertise technologique, projets critiques et engagement humain. Entreprise innovante et responsable, nous construisons un environnement éthique, inclusif et tourné vers l'avenir. Ouverts à tous les talents, nous croyons que la diversité est une richesse.LA SUITE DES ÉVÉNEMENTS  :Si votre profil correspond, vous serez invité.e à un entretien technique avec l'un de nos Responsables opérationnels, pour échanger sur vos compétences et votre vision du métier.

Vous rencontrez ensuite Emeline, notre chargé(e) de recrutement, pour un moment d'échange autour de votre parcours, de vos aspirations et de notre culture d'entreprise.

Enfin, parce que nous val...","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Débutant accepté,CDI,True
